1390777|000139077716000204|10-K|December 31, 2015|539|782|10224|16.1060|34.6170|11.6789|0|0|0|0.0000|0.0000|0.0000|0|0|0|11|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|104|0|11884|10343|86|51|634|63|0|1289|1521|1|2|60|72039|11|1002|91|233|176|0|1|1|13.074168797954|18.9684601113173|6.04606807511737|0.00890062597809077|0.0227895148669797|0.0172143974960876|0.000195618153364632|0|0|4|0|1|12.2563|47.5751|9.8715|11.2391|50.2726|9.4953|10.5505|52.0269|9.2506|10.2453|52.6971|9.1571|8.5630|57.7612|8.4508|276|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2016-02-26|2015-12-31|183|20160226|20151231|57|394548|75679|72945|1|0|336|419|6221|16.6960|33.3899|12.2906|9|753|267|0|17|64|12|18|34|15|45|276|0|0|0|0|0|0|0|0|0|317|0|0|0|0|2|2|45|32|1|2|1|0|0|0|0|22.5|22.5|6.04444444444444|0.0444444444444444|0.0222222222222222|0|0|0|0|0|0|0|20.5556|18.5575|16.2606|13.4444|46.7575|12.3272|13.4444|46.7575|12.3272|11.6667|50.5175|11.8028|11.6667|50.5175|11.8028|11.6667|50.5175|11.8028
883984|000088398416000057|10-K|December 31, 2015|1474|1680|30699|17.5428|30.0668|13.6052|0|59|2025|22.0949|14.2425|18.3582|25|9|28|45|7|59|2025|22.0949|14.2425|18.3582|4|21|3|6|34|19|42|0|36690|32225|389|118|2323|93|0|2922|3374|1|2|45|210206|15|6601|271|289|1283|3|13|23|18.2732142857143|20.8270013568521|5.84732401706896|0.0088276491090915|0.00941398742630053|0.0417928922766214|0.00127039968728623|27|0|2|0|3|15.5610|36.4492|12.7150|14.8079|38.2845|12.4590|14.3258|39.6955|12.2622|14.0952|40.4644|12.1549|12.0417|47.0562|11.2355|52633|6|3965|37|34|387|436|7658|1225|0|11047|8832|78|1262|37|77|125|57|221|2|4|9|17.5642201834862|19.7881136950904|5.87294332723949|0.0163227996866022|0.00744319665709062|0.0288587098459128|0.00195873596239227|24|0|0|0|0|16.8507|32.8652|13.0387|14.6778|40.2006|12.0156|14.0458|41.6809|11.8091|13.4503|43.3601|11.5749|13.2466|44.1113|11.4701|10.7186|52.2973|10.3283|2016-02-26|2015-12-31|92|20160226|20151231|57|2042525|236491|212049|1|0|1351|1608|29017|17.2881|31.0248|13.4150|45|806|670|25|98|372|23|257|92|90|495|766|45|79|284|19|215|50|58|375|388|127147|8|1407|37|10|828|978|18918|2349|3|106|170|971|1|9|13|19.3435582822086|22.8478260869565|5.72095358917433|0.00560312929485146|0.00898615075589386|0.0513267787292526|0.00121577333756211|3|1|2|0|2|17.6243|29.8698|13.8986|16.2055|34.4401|13.2611|15.5670|36.0053|13.0428|15.1462|37.2977|12.8625|14.9665|37.9774|12.7677|13.1037|43.9653|11.9325
36270|000119312516469957|10-K|December 31, 2015|3292|3724|77029|19.6804|20.8335|15.4921|0|0|0|0.0000|0.0000|0.0000|0|0|0|17|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|35|0|101617|86605|772|202|10521|279|0|3698|4386|1|23|135|548139|34|48025|901|692|14|9|38|178|20.6844790547798|23.3988456865128|6.11600825663062|0.0116968933778187|0.0089836295421205|0.000181749730620935|0.00292097781355074|194|0|33|9|48|16.4619|30.6786|14.1189|15.7806|32.3007|13.8926|15.2281|33.8285|13.6795|15.0162|34.6181|13.5694|12.5844|43.0683|12.3908|153290|5|27263|139|88|988|918|21659|2001|8|34299|27628|323|4761|108|151|362|138|14|2|7|63|23.5936819172113|21.9220647773279|6.07742739738677|0.0167136063530172|0.00637148529479662|0.000646382566138788|0.00332425319728519|135|0|26|6|29|20.9338|17.4606|16.6853|17.5967|27.7724|15.2470|17.0722|28.9794|15.0786|16.5551|30.4637|14.8716|16.2854|31.4792|14.7299|13.5817|40.6232|13.4545|2016-02-19|2015-12-31|176|20160219|20151231|50|5065162|675258|551456|47|26|3119|3590|74978|19.7121|20.9825|15.5212|17|2515|2284|0|212|483|30|329|124|209|1145|1765|3|73|124|9|74|41|107|447|701|230677|10|16833|65|23|1301|1647|32082|2266|20|352|181|0|1|18|109|19.4790528233151|24.6594926979247|6.19023128233901|0.0109718845458513|0.0056417929056792|0|0.00398977619849137|59|17|5|3|15|18.6725|23.0850|14.8786|15.6116|32.4595|13.5710|15.1191|33.5407|13.4202|14.5057|35.0649|13.2076|14.2950|35.8771|13.0943|11.9248|44.1282|11.9435
909281|000090928116000088|10-K|December 31, 2015|3262|3583|83149|20.3538|20.5483|16.1584|0|1|34|25.3647|10.5897|20.2288|0|0|0|54|0|1|34|25.3647|10.5897|20.2288|0|0|0|0|0|1|9|0|96826|87121|1172|267|4609|528|0|4308|4851|1|5|431|573986|24|16541|690|833|3293|7|56|40|23.2065308400781|25.4901900674433|5.90310166087385|0.00829835596339102|0.0100181601702967|0.0396036031702125|0.00123874009308591|103|0|81|1|90|18.0981|27.8434|15.1409|17.1658|30.0482|14.8334|16.7497|31.3577|14.6507|16.5611|31.9804|14.5639|13.8003|40.9604|13.3113|111635|10|9503|92|51|653|750|16072|1854|1|22804|18996|227|2117|92|132|212|162|631|1|14|15|21.4293333333333|24.6125574272588|5.94593081134893|0.0131906421105027|0.0100796416127427|0.0392608262817322|0.00186660029865605|74|0|45|1|36|19.8709|20.5006|15.7236|17.1929|29.1543|14.5165|16.4538|30.7703|14.2911|16.0804|32.0441|14.1135|15.8365|32.8653|13.9989|12.8350|42.9823|12.5878|2016-02-23|2015-12-31|92|20160223|20151231|54|5007115|637321|578645|14|7|3107|3465|81324|20.3934|20.7359|16.1977|54|1440|1281|0|210|837|38|631|168|165|1236|1706|5|23|115|9|79|27|34|241|340|112969|0|2793|112|18|630|689|16085|1660|1|113|84|662|0|7|8|23.3454281567489|25.531746031746|6.02325147653093|0.00702517873795462|0.00522225676095741|0.041156356854212|0.000932545850170967|20|1|19|0|23|20.2079|19.7617|16.3026|17.6142|28.4137|15.0958|17.0199|29.7444|14.9102|16.6717|30.7752|14.7665|16.4404|31.5274|14.6615|13.7249|40.3161|13.4357
1004155|000100415516000098|10-K|December 31, 2015|3478|3185|80613|21.2211|18.4623|16.9720|0|0|0|0.0000|0.0000|0.0000|0|0|0|52|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|58|0|97889|86888|1085|199|6830|506|0|4302|4954|1|7|365|554738|28|21161|956|794|2668|9|43|24|25.3102040816327|23.1779758481886|5.88149554042152|0.011859129420813|0.00984952799176311|0.0330963988438589|0.000942775979060449|127|0|156|3|126|18.7113|26.5326|15.8463|17.8454|28.7396|15.5385|17.3338|30.2330|15.3302|17.1765|30.7745|15.2547|14.4569|39.4945|14.0384|175505|7|10253|150|56|1148|1010|25641|2425|4|32844|28189|314|2873|76|162|408|279|871|4|14|18|25.3871287128713|22.3353658536585|5.84470184470185|0.0159120159120159|0.0108810108810109|0.033969033969034|0.0014040014040014|84|0|74|2|46|20.9095|18.8420|16.9381|18.2185|27.5293|15.7264|17.7193|28.6412|15.5713|17.2716|30.0600|15.3734|17.0657|30.7990|15.2703|14.4027|39.9615|13.9924|2016-02-11|2015-12-31|128|20160211|20151231|42|6004389|633787|559741|5|3|3279|2981|75419|21.0700|19.4488|16.8318|51|1815|1168|0|212|706|76|389|241|313|950|2016|3|34|117|12|66|39|36|157|263|90258|2|2793|80|22|487|480|13068|1629|21|121|104|520|0|2|3|27.225|26.8336755646817|5.90679522497704|0.00925925925925926|0.00795837159473523|0.0397918579736762|0.000382614018977655|26|1|50|0|46|21.6154|15.4332|17.8702|18.6770|25.3705|16.4841|18.1413|26.5552|16.3189|17.7617|27.7334|16.1545|17.5444|28.4520|16.0543|14.7161|37.7355|14.7594
1800|000104746916010246|10-K|December 31, 2015|1797|2182|37960|18.0715|20.4675|14.7264|0|57|1649|21.6757|-2.4945|20.2146|77|0|9|18|1|57|1649|21.6757|-2.4945|20.2146|1|4|4|8|24|25|19|0|46030|40313|538|236|3440|73|0|3234|3765|1|2|19|275996|35|12183|474|359|58|1|23|54|17.3968835930339|21.1240957150807|6.27070600632244|0.0124868282402529|0.00945732349841939|0.00152792413066386|0.00205479452054795|83|0|6|0|29|15.6015|29.3531|13.4870|14.8039|31.1896|13.2309|14.4329|32.2994|13.0761|14.1621|33.1798|12.9533|11.8976|40.8441|11.8843|88784|5|9446|45|40|614|616|12178|1486|2|17405|14441|154|2008|56|102|215|70|38|0|10|30|19.7694805194805|19.8338762214984|6.29052389554935|0.0176547873213992|0.00574807029068813|0.00312038101494498|0.00328461159467893|51|0|5|0|23|19.0623|16.8882|15.8151|15.6825|29.7678|14.0186|15.0978|31.0530|13.8393|14.8186|31.9283|13.7173|14.5953|32.8175|13.5932|12.1811|41.0219|12.4489|2016-02-19|2015-12-31|91|20160219|20151231|50|1925626|309923|278041|13|8|1705|2078|35433|17.7584|21.8104|14.4533|18|1318|1095|79|78|263|22|177|64|126|547|1032|5|20|63|5|34|24|58|170|266|78168|13|1228|6|5|496|649|10990|1690|0|141|64|0|1|9|13|16.9337442218798|22.1572580645161|6.11264786169245|0.0128298453139217|0.00582347588717015|0|0.00209281164695177|21|1|0|0|0|17.1029|23.7112|14.1589|15.0428|31.7016|13.0444|14.4314|33.0410|12.8576|14.2348|33.6492|12.7728|14.0237|34.4651|12.6589|11.7453|42.6249|11.5208
1022079|000102207916000195|10-K|December 31, 2015|2723|2389|57248|21.6039|13.3804|17.3462|0|14|368|21.2675|9.6861|17.2860|16|0|5|49|1|13|327|19.5596|18.8873|15.4035|0|5|0|1|5|7|43|0|66457|59793|656|186|3696|256|0|4011|4608|1|3|200|409774|75|9640|506|516|1406|2|42|47|23.9631645039766|21.0238707308116|6.15787451089994|0.00883873672442705|0.00901341531581889|0.0245598099496926|0.00158957518166573|115|0|37|3|43|18.6658|22.6490|16.0534|17.9160|24.3736|15.8128|17.5534|25.5957|15.6424|17.3382|26.3331|15.5395|15.0094|34.3072|14.4273|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2016-02-26|2015-12-31|120|20160226|20151231|57|3117766|445617|413435|16|0|2383|2301|52636|20.9056|16.2891|16.6702|49|1509|1008|2|131|426|52|276|98|277|796|1310|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
354908|000035490816000103|10-K|December 31, 2015|1822|1837|38772|19.7960|19.2212|15.8217|0|56|1835|17.8679|22.6168|14.4463|133|2|13|53|8|55|1729|19.4427|19.1882|16.0201|4|5|4|15|16|24|9|0|45193|40330|272|140|2614|167|0|3641|4081|1|19|84|275817|28|6346|360|307|1092|4|18|36|21.1061513336962|21.2799121844127|6.11381925100588|0.00928505106778087|0.00791808521613536|0.028164654905602|0.00149592489425359|43|0|6|0|7|17.1694|27.3862|14.6829|16.5586|28.8416|14.4799|15.9943|30.6112|14.2330|15.8179|31.2025|14.1506|13.5709|38.7915|13.0921|75564|4|4471|94|52|562|517|10580|1584|0|14934|12032|54|1549|36|118|142|73|14|3|4|21|20.4642166344294|18.8256227758007|6.1421550094518|0.013421550094518|0.00689981096408318|0.00132325141776938|0.00264650283553875|33|0|6|0|4|19.5052|20.7180|15.4535|16.0269|31.4809|13.9523|15.5619|32.5924|13.7972|15.1195|33.9437|13.6087|14.9305|34.6234|13.5139|12.3785|43.2274|12.3139|2016-02-26|2015-12-31|119|20160226|20151231|57|2070639|303796|278186|8|8|1667|1718|36985|19.8979|19.0185|15.9548|52|934|650|30|90|292|31|182|79|165|512|990|51|57|228|27|147|54|127|342|577|173100|23|1602|51|11|1076|1082|24505|3181|0|182|186|1033|1|14|15|22.6478743068392|22.7741635687732|6.06386451744542|0.00742705570291777|0.00759028769638849|0.0421546623138135|0.0012242399510304|8|0|0|0|1|20.2716|17.3092|16.4714|18.2834|23.5269|15.6042|17.6860|24.9285|15.4087|17.0526|26.9758|15.1231|16.9090|27.4798|15.0528|14.7657|34.7298|14.0416
740260|000074026016000201|10-K|December 31, 2015|2824|3582|75514|19.2190|25.5785|14.9289|0|0|0|0.0000|0.0000|0.0000|0|0|0|36|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|14|0|116634|89830|2356|672|19701|367|0|3443|5368|1|1|196|517780|25|51546|524|621|3297|5|49|74|21.0815187046343|26.7400849858357|5.85674179622322|0.00693911062849273|0.008223640649416|0.043660778133856|0.00169504992451731|146|0|19|4|17|16.5116|34.3204|13.7096|15.6583|36.3190|13.4308|15.2621|37.5716|13.2561|14.9887|38.5003|13.1265|12.3736|46.5823|11.9993|156778|5|43375|136|106|917|978|22560|1904|3|55923|34703|1647|16682|601|134|222|124|916|1|20|44|23.0674846625767|24.6019629225736|5.94937943262411|0.00984042553191489|0.00549645390070922|0.0406028368794326|0.00288120567375887|89|0|15|2|5|19.7979|23.3003|15.7400|16.7500|33.4965|14.3178|15.9504|35.2778|14.0694|15.5958|36.5265|13.8952|15.3210|37.5840|13.7477|12.7323|45.6990|12.6158|2016-02-12|2015-12-31|126|20160212|20151231|43|12210262|749368|522024|12|6|2687|3499|73748|19.1738|25.8218|14.8938|36|1958|1877|0|190|659|46|469|144|170|968|1549|1|32|81|2|60|19|37|185|323|103541|3|3213|83|50|547|645|15097|1612|1|99|36|682|3|7|28|23.4062015503876|27.599634369287|5.85838246009141|0.00655759422401802|0.00238457971782473|0.0451745379876797|0.002517056368815|54|4|2|2|3|20.0798|22.8381|15.8886|17.0011|32.6335|14.5224|16.2857|34.2138|14.3019|15.9148|35.3625|14.1417|15.6313|36.3712|14.0010|12.9076|44.9394|12.8059
1122304|000112230416000201|10-K|December 31, 2015|735|688|12710|19.3832|21.4533|14.8564|0|6|153|21.1804|18.9407|16.9524|0|0|0|19|0|6|153|21.1804|18.9407|16.9524|0|0|0|0|1|5|45|0|16712|14803|334|63|1014|45|0|1845|2177|1|2|28|90792|18|2634|123|158|403|0|13|6|18.4738372093023|17.2925170068027|6.14335169158143|0.00967741935483871|0.0124311565696302|0.0317073170731707|0.0014948859166011|1|0|0|0|0|16.5288|30.3926|13.6096|15.4336|33.0950|13.2327|14.9773|34.3131|13.0628|14.8073|34.8988|12.9811|12.5603|41.8745|12.0081|331|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2016-02-19|2015-12-31|127|20160219|20151231|50|822551|111890|91869|0|0|634|547|10499|19.3472|22.5368|14.8842|19|382|215|0|30|82|16|38|28|68|90|476|0|0|0|0|0|0|0|0|2|220|0|0|0|0|3|2|31|25|1|1|1|0|0|0|0|15.5|10.3333333333333|6.09677419354839|0.032258064516129|0.032258064516129|0|0|0|0|0|0|0|20.3935|16.4444|14.8163|12.6516|46.4638|10.6292|12.6516|46.4638|10.6292|10.0710|51.9219|9.8679|10.0710|51.9219|9.8679|8.7806|54.6509|9.4873
1059556|000119312516476427|10-K|DECEMBER 31, 2015|2640|2912|58066|18.9994|23.3240|14.9598|0|10|246|18.9317|21.9860|15.2855|4|1|3|41|0|10|246|18.9317|21.9860|15.2855|0|2|1|0|2|8|15|0|70604|60379|552|128|5025|398|0|3480|4008|1|23|159|405646|79|21539|565|683|41|14|41|52|19.9402472527473|21.994696969697|5.98594702579823|0.0097303068921572|0.0117624771811387|0.000706093066510523|0.00184273068577136|130|0|42|3|74|15.6129|33.5155|13.5383|14.9854|34.9783|13.3343|14.5720|36.2939|13.1508|14.3433|37.0734|13.0420|12.3442|43.6064|12.1308|148321|21|14226|167|120|947|1007|21753|2057|8|29128|24260|212|2664|52|156|303|304|17|6|15|18|21.6017874875869|22.9704329461457|5.81841585068726|0.013929113225762|0.013975083896474|0.000781501402105457|0.00179285615777134|81|0|41|2|59|19.1625|24.5530|15.2012|15.8802|34.3225|13.8385|15.3377|35.5592|13.6660|14.9405|36.8115|13.4913|14.6813|37.7877|13.3552|12.6530|44.4342|12.4281|2016-02-25|2015-12-31|154|20160225|20151231|56|2314793|461335|409589|18|11|2425|2762|55827|19.0568|23.4976|15.0032|39|1664|1391|4|132|449|29|295|125|164|790|1471|5|31|91|5|54|32|69|247|475|132326|22|4593|109|53|804|1159|18982|1718|2|170|129|3|5|5|28|16.3779119930975|23.6094527363184|5.97113054472658|0.00895585291328627|0.00679591191655252|0.00015804446317564|0.00200189653355811|46|5|1|1|13|17.2476|28.2271|13.3909|13.8676|38.4645|11.9630|13.5473|39.1686|11.8648|13.2333|40.2026|11.7206|13.0415|40.8489|11.6305|11.0375|46.9726|10.7763
8192|000119312516468556|10-K|December 31, 2015|7051|5683|154553|21.3637|18.3998|17.4491|0|0|0|0.0000|0.0000|0.0000|0|0|0|58|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|28|0|182473|159138|3152|176|10312|861|0|4135|4873|1|22|641|1070946|75|44177|1856|2734|46|39|84|166|27.1956713003695|21.9193022266345|5.92931227475364|0.0120088254514633|0.0176897245605068|0.000297632527353076|0.00186990870445737|290|0|158|19|64|18.8628|26.1782|16.3642|18.4058|27.2160|16.2194|17.9599|28.6803|16.0152|17.7805|29.3322|15.9242|15.1062|38.2568|14.6794|615056|52|26755|346|105|3993|3137|89218|2913|11|105010|91395|1655|5949|115|189|1236|1697|45|28|50|132|28.4405482945489|22.343601302279|5.89385550001121|0.0138537066511242|0.0190208253939788|0.000504382523705979|0.0023537851106279|266|0|146|18|55|21.4666|18.9737|17.6783|19.1338|26.2951|16.6571|18.7720|27.0907|16.5461|18.3627|28.4324|16.3590|18.1910|29.0715|16.2699|15.6180|37.7365|15.0613|2016-02-19|2015-12-31|176|20160219|20151231|50|4453482|1179957|1082259|27|27|6341|5602|148234|20.9863|19.9698|17.0476|55|4129|3226|0|287|1091|84|690|317|425|1922|3994|15|56|194|17|114|63|121|407|947|229324|7|10010|313|58|1569|1179|33210|2032|4|351|453|0|3|18|21|28.1679389312977|21.1663479923518|5.90526949713942|0.0105691056910569|0.0136404697380307|0|0.0012646793134598|22|0|4|0|6|21.8074|16.0219|18.0223|19.1359|24.1126|16.8938|18.6842|25.1112|16.7545|18.2012|26.7237|16.5296|18.0001|27.4701|16.4255|15.0407|37.5324|15.0220
1133421|000113342116000065|10-K|December 31, 2015|1878|1799|39889|19.7183|19.8718|15.9960|0|16|459|19.0005|11.9752|15.9747|10|0|2|22|0|15|456|18.9452|12.2269|15.9110|0|1|1|4|1|10|13|0|49036|42165|292|122|3499|261|0|3405|3901|1|5|156|285210|30|8612|360|665|790|4|15|27|22.1728738187882|21.2401490947817|6.15009150392339|0.00902504449848329|0.0166712627541427|0.0198049587605606|0.00115320013036175|44|0|18|0|10|16.7610|29.6364|14.6340|16.0671|31.2546|14.4083|15.6780|32.3787|14.2515|15.4755|33.0065|14.1639|13.3386|40.1157|13.1724|85700|6|5536|65|44|643|604|12213|1665|2|16803|13710|104|1846|42|126|185|220|93|1|7|20|20.2201986754967|18.9937791601866|6.01711291247032|0.0151477933349709|0.0180135920740195|0.00761483664947187|0.00229263899123884|33|0|17|0|9|18.5851|25.3408|14.7481|15.5162|34.7824|13.4311|15.0479|35.8422|13.2833|14.6614|37.0406|13.1162|14.4944|37.6502|13.0311|12.0085|45.7063|11.9075|2016-02-01|2015-12-31|112|20160201|20151231|32|2756155|322264|288228|16|14|1549|1757|37784|19.2530|21.6313|15.5846|21|1152|873|10|102|366|21|258|87|119|528|902|0|11|38|4|20|14|28|71|176|52353|4|1547|22|15|315|332|7355|1157|0|47|90|137|1|0|4|22.1536144578313|23.3492063492063|6.11801495581237|0.00639021074099252|0.0122365737593474|0.0186267845003399|0.000679809653297077|7|0|0|0|1|18.4114|21.8090|15.7210|15.3876|32.3451|14.2514|15.0504|33.1273|14.1423|14.7296|33.9095|14.0332|14.5011|34.7031|13.9225|12.3747|42.1567|12.8829
877890|000087789016000184|10-K|December 31, 2015|2501|2759|59610|19.8900|20.4185|15.7788|0|52|1672|22.3706|10.3117|18.2114|19|6|8|72|2|52|1672|22.3706|10.3117|18.2114|1|7|0|3|27|22|23|0|67822|61600|817|197|3381|285|0|3791|4209|1|2|213|417759|72|8511|586|502|1832|15|28|46|21.6056542225444|23.8344662135146|6.00820332159034|0.00983056534138567|0.00842140580439524|0.0307330984734105|0.00149303808085892|119|0|40|0|63|16.9764|29.4576|14.5180|16.3591|30.8995|14.3169|15.8961|32.4124|14.1059|15.6391|33.1915|13.9972|13.5206|40.1386|13.0282|317|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2016-02-18|2015-12-31|111|20160218|20151231|49|2762774|454254|421009|3|0|2223|2418|54322|20.0676|20.2193|16.0202|72|1281|797|19|119|565|43|387|135|181|865|1177|3|18|80|6|49|25|27|185|297|94146|13|1170|45|20|510|672|13491|1552|0|162|60|603|3|3|2|20.0758928571429|26.4529411764706|5.97843006448744|0.0120080053368913|0.0044474093840338|0.0446964643095397|0.000592987917871173|52|0|0|0|8|18.9621|23.0961|15.0253|16.2907|31.9506|13.7903|15.6799|33.3678|13.5926|15.1937|34.8665|13.3836|14.8616|35.8887|13.2410|12.5015|43.7209|12.1485
59478|000005947816000321|10-K|December 31, 2015|2234|2747|47222|17.8854|23.6175|14.2357|0|232|6104|18.3182|22.3595|14.9242|72|8|50|49|9|231|6089|18.3103|22.4119|14.9203|1|37|12|20|112|99|5|0|56452|50300|1145|307|3673|276|0|3885|4440|1|20|169|330729|79|10975|558|617|1234|2|22|38|17.1903895158355|21.1378692927484|6.00370589979247|0.0118165261954174|0.0130659438397357|0.0261318876794714|0.00131294735504638|61|0|22|0|46|15.5526|31.3552|13.1565|14.9605|32.7669|12.9596|14.6818|33.7254|12.8259|14.4887|34.3811|12.7344|12.5057|41.3663|11.7601|132018|4|8069|80|66|855|1055|18892|2266|3|25479|21642|505|2429|163|183|327|280|518|0|11|22|17.9071090047393|22.0959064327485|5.98803726445056|0.0173089138259581|0.0148210882913403|0.0274190133389795|0.00174677112005082|51|0|14|0|40|17.9717|24.1523|14.3392|15.3208|32.9741|13.1087|14.8275|34.1205|12.9488|14.5564|35.0788|12.8152|14.3172|35.9073|12.6996|12.2804|42.8394|11.7327|2016-02-19|2015-12-31|100|20160219|20151231|50|3260166|377120|333793|6|5|2149|2625|45956|17.8958|23.8638|14.2800|49|993|895|72|126|397|38|258|101|217|771|1161|9|35|86|4|66|16|38|202|254|78023|12|1206|32|10|508|776|11198|1674|0|93|90|272|1|7|13|14.430412371134|22.0433070866142|5.96758349705305|0.00830505447401322|0.00803714949098053|0.0242900517949634|0.00187533488122879|10|1|8|0|4|16.1740|28.1935|12.9118|13.9343|35.9675|11.8275|13.5628|36.7985|11.7116|13.3378|37.5465|11.6073|13.1342|38.2113|11.5145|11.1803|44.8747|10.5851
320335|000032033516000059|10-K|December 31, 2015|2218|1967|42435|19.9710|19.8229|15.8539|0|0|0|0.0000|0.0000|0.0000|0|0|0|14|0|0|0|0.0000|0.0000|0.0000|0|0|0|0|0|0|6|0|57290|47584|669|114|6452|198|0|3022|3602|1|3|67|301445|98|21391|572|402|535|9|22|17|21.5734621250635|19.1321009918846|6.10368799340167|0.0134794391422175|0.00947331212442559|0.0126075173795216|0.00113114174620007|94|0|3|1|0|16.7416|30.3872|14.3804|16.0902|31.9522|14.1621|15.5275|33.8222|13.9013|15.2475|34.7433|13.7728|13.0550|41.9004|12.7745|112723|77|12789|117|86|887|683|15849|1720|0|24887|19359|329|3562|53|162|301|136|18|4|9|10|23.2049780380673|17.8680947012401|6.1123099249164|0.0189917344942899|0.00858098302732034|0.00113571834185122|0.00145119565903212|69|0|1|1|0|20.3212|17.8238|16.5380|17.2017|28.0085|15.1175|16.7399|29.0867|14.9671|16.1644|31.1471|14.6797|15.9045|32.1293|14.5427|13.3857|40.4350|13.3842|2016-02-26|2015-12-31|152|20160226|20151231|57|5779461|382684|304716|4|4|2078|1892|40847|19.8160|20.6594|15.7411|12|1383|1169|0|91|335|24|201|110|143|592|1343|2|25|75|2|43|30|59|188|367|95843|9|4791|42|27|630|671|13903|1623|1|169|62|263|5|6|6|20.7198211624441|22.068253968254|5.89369200891894|0.0121556498597425|0.00445946917931382|0.0189167805509602|0.00122275767819895|22|0|2|0|0|18.5792|26.5899|14.6980|15.9640|35.2793|13.4860|15.3655|36.6910|13.2890|14.7182|38.6687|13.0132|14.5197|39.4354|12.9063|12.7071|45.0823|12.1186
30625|000003062516000121|10-K|DECEMBER 31, 2015|2262|3163|52870|17.8221|25.2008|13.8968|0|33|839|19.4752|19.5304|15.8796|11|0|8|50|1|33|839|19.4752|19.5304|15.8796|1|6|1|8|8|17|10|0|63303|55583|480|173|4335|257|0|3743|4327|1|24|124|374193|20|10494|577|444|1996|4|22|48|16.7151438507746|23.3731211317418|6.07760544732362|0.0109135615661055|0.00839795725364101|0.0377529790051069|0.0013996595422735|74|0|25|2|40|15.1892|33.8384|12.6921|14.4334|35.5633|12.4515|13.9688|36.8259|12.2754|13.7343|37.6499|12.1604|11.4313|45.3083|11.0922|130949|9|7612|135|78|837|1093|18707|2212|2|25218|20986|201|2377|82|163|294|188|530|2|11|26|17.1152790484904|22.3500597371565|6|0.0157160421232694|0.0100497140107981|0.0283316405623563|0.00208478109798471|57|0|24|2|34|17.9093|25.9114|13.8971|15.1874|34.7753|12.6608|14.5651|36.1591|12.4678|14.1161|37.5339|12.2760|13.8766|38.4384|12.1499|11.1739|47.3837|10.9022|2016-02-18|2015-12-31|114|20160218|20151231|49|3256002|419734|377111|13|12|2066|2964|50243|17.7217|25.8010|13.8717|50|1501|1244|11|95|479|69|295|115|275|739|1052|4|21|127|16|74|37|68|240|276|104091|2|1190|34|20|599|1128|14594|1718|2|123|73|526|0|3|17|12.9379432624113|24.3639398998331|6.13245169247636|0.0084281211456763|0.00500205563930382|0.0360422091270385|0.00137042620254899|14|0|1|0|1|15.3629|31.2970|12.1082|12.9647|39.4416|10.9722|12.2438|41.0068|10.7539|11.9012|41.8241|10.6398|11.6792|42.6879|10.5194|9.5907|49.4876|9.5709
